"YEAR","MONTH","DAY","X1HR","X2HR","X3HR","X4HR","X5HR","X6HR","X7HR","X8HR","X9HR","X10HR","X11HR","X12HR","X13HR","X14HR","X15HR","X16HR","X17HR","X18HR","X19HR","X20HR","X21HR","X22HR","X23HR","X24HR"
2016,5,16,50029,47993,47008,46573,47034,47971,50568,52947,56237,58267,59054,58691,54991,57897,59297,59055,59047,57912,57172,58110,58106,57050,55859,54456
2016,5,17,50202,48119,47269,46908,47284,48334,51090,53153,56409,58608,59354,59181,55426,58266,59255,58988,59154,58173,57817,58726,58713,57461,56166,54619
2016,5,18,50174,48257,47373,47061,47360,48339,50792,52820,55856,57892,58755,58805,55254,57980,58397,58029,58213,57501,56790,57679,57791,56368,55332,54039
2016,5,19,49871,47799,46840,46310,46490,47103,48397,49135,51155,52981,53844,54050,51678,53277,53476,52772,51935,50513,50289,51782,52840,52177,51573,50412
2016,5,20,46936,44923,43730,43115,43319,43804,44643,44490,44706,45735,46781,47222,47024,47863,48125,47878,47887,47914,48531,50192,51396,50897,50140,48040
2016,5,21,44637,42768,41880,41488,42155,43418,46424,50319,54975,57881,58618,58862,55704,58369,59485,59599,59738,58642,57826,58310,58404,57242,55724,53901
2016,5,22,49773,47904,47050,46680,46891,47883,50470,52865,56878,59079,59487,59702,56485,59528,60915,60771,60799,59699,59111,59268,58952,57633,56008,54214
2016,5,23,50007,48270,47137,46625,46893,47820,50513,53078,56750,59009,59538,59994,56854,59790,61029,60597,60552,58857,58277,58849,58912,57563,55475,53767
2016,5,24,49814,47963,46999,46475,46719,47577,50341,52912,57084,59570,59912,60004,56855,59619,60583,60566,60511,59122,59060,59633,59441,57461,55714,54148
2016,5,25,50138,48261,47182,46793,46995,47816,50511,53069,56760,58980,59599,59657,56591,59201,60262,59957,59787,58536,57937,58189,58292,56616,55115,53628
2016,5,26,49837,47747,46660,46126,46030,46413,47943,48972,51097,52860,54100,54131,51835,53447,53547,52874,52129,50527,50231,51342,52400,51589,50715,49701
2016,5,27,46371,44489,43272,42661,42545,42915,43878,43920,44415,45489,46483,46987,46584,47093,47275,47286,47251,47163,47639,48924,50165,49645,48963,47359
2016,5,28,44326,42546,41463,41038,41397,42029,43617,44974,47735,50034,51370,51822,50547,52119,52845,52749,52502,51971,52093,53008,53876,53057,52018,49862
2016,5,29,46480,44625,43607,43267,43652,44745,47543,51020,55761,58419,59102,59420,56189,58934,59973,60021,60116,59002,58980,59680,59317,57397,55487,53777
2016,5,30,49860,47845,46854,46461,46540,47365,50230,53183,57436,59653,60098,60214,56760,59339,60387,60147,60395,59066,58387,58546,58695,57436,55776,54197
2016,5,31,50098,48086,47136,46571,46575,47572,50395,53122,57189,59418,59943,60028,56932,59945,60991,60905,60903,59843,58985,59113,59367,57662,55760,54004
2016,6,1,49781,47881,47052,46530,46650,47445,50114,52472,56310,58853,59524,59815,56668,59341,60411,60206,60224,58996,58217,58414,58528,56967,55232,53496
2016,6,2,49835,47938,46974,46175,46023,46333,48045,49242,51791,53994,55603,56122,53918,55641,55919,55148,54204,52506,52117,52920,54027,53040,51850,50413
2016,6,3,46937,45020,43764,43010,43024,43356,44336,44440,44886,46336,47804,48378,48334,48907,49042,49030,48911,48898,49224,50423,51865,51096,49917,47836
2016,6,4,44457,42500,41701,41409,41648,42884,46152,49981,55465,59390,61193,61699,58422,61537,62206,61952,62094,61354,60484,60539,60103,58170,56236,54123
2016,6,5,50060,47940,47032,46703,46798,47554,50233,53339,58084,61177,62297,62636,59550,62195,62958,62764,62722,61585,61052,60915,60590,58667,56704,54852
2016,6,6,51046,49071,47831,47082,47051,47354,48869,50145,53236,55909,57662,58123,56177,58421,59139,58617,57996,56307,55957,56828,57679,56638,54886,52530
2016,6,7,48686,46904,45822,45361,45452,46361,49262,52768,57999,61190,62053,62778,59813,62766,63340,63029,63019,62156,62042,61771,61525,59682,57116,54836
2016,6,8,50549,48545,47509,46904,46909,47672,50706,53797,58275,61112,62024,62413,59330,62106,62556,62074,61836,61164,60597,60151,59852,57903,56177,54393
2016,6,9,50422,48489,47073,46519,46347,46577,48136,49553,52442,54974,56618,57178,55186,57135,57383,56552,55611,54052,53589,54325,55227,54345,52832,50995
2016,6,10,47851,45899,44472,43819,43485,43617,44500,44961,45658,47274,48694,49345,49458,50372,50514,50265,50323,50052,50366,51289,52585,51885,50334,48159
2016,6,11,44988,43069,42123,41765,42060,43293,46490,50854,56947,61180,62577,63045,59796,62559,63222,63104,63067,62443,61299,60941,60837,58873,56937,54760
2016,6,12,50553,48578,47686,46893,46978,47639,50313,53629,58563,62135,63149,63488,60332,63522,64506,64256,64085,62811,61822,61746,61398,59263,56880,54856
2016,6,13,50806,48736,47597,47022,47033,47706,50644,53745,58295,61378,62553,63313,60138,63164,63780,63520,63407,62677,61004,60941,61061,59341,57200,55023
2016,6,14,50975,48952,47808,47047,47119,47956,50564,53570,58484,61660,63272,63800,60622,63939,64336,64315,64546,63573,62377,62289,62034,59368,57124,55080
2016,6,15,51123,48893,47768,47181,47195,48060,50729,53917,58703,61710,63634,63990,60304,63195,63608,62866,62586,61943,60747,60436,60431,58837,56796,55116
2016,6,16,51330,49097,47857,47072,46885,47159,48838,50215,53365,56177,58018,58330,55991,57895,58148,57173,56148,54398,54025,54628,55779,54674,53067,51539
2016,6,17,48240,46243,45019,44050,43860,43874,44638,45199,46310,48195,49765,50438,50252,51141,51301,51078,50714,50797,51150,52143,53298,52744,51238,48789
2016,6,18,45477,43643,42487,42013,42339,43290,46848,51188,57273,61813,63781,64532,61387,64825,66205,65727,65488,64166,62541,62110,61591,59695,57351,55376
2016,6,19,51309,49231,48006,47593,47502,48171,51057,54201,59302,62924,64683,65348,61912,65490,66982,66582,66455,64471,62982,62727,62428,60264,57773,55755
2016,6,20,51491,49478,48259,47583,47552,48291,50858,54107,59270,63021,64708,65168,62049,65584,67009,66503,66107,64112,62164,61761,61855,59969,57579,55498
2016,6,21,51347,49259,48228,47643,47470,48195,50997,54369,59328,63094,65250,65902,62744,65650,64897,66819,66934,65652,63923,63417,63145,60794,58125,55912
2016,6,22,51674,49797,48592,47649,47716,48224,50914,54088,59015,62868,64387,64841,61749,65240,66429,66078,65845,64033,62397,61996,61865,60153,57743,55730
2016,6,23,51766,49786,48472,47394,47141,47442,48930,50685,54127,57157,59207,59822,57803,59650,60035,59165,58040,56188,55662,56254,57183,56191,54240,52504
2016,6,24,49022,46675,45397,44653,44408,44379,45253,46056,47286,49274,50833,51661,51597,52382,52390,52014,52057,52010,52439,53205,54183,53160,51698,49236
2016,6,25,45872,43878,42865,42238,42419,43445,46695,50959,57591,62114,64092,64892,61991,65476,66791,66725,66695,64986,63174,62410,61722,59524,56907,54687
2016,6,26,50847,48837,47765,46989,46833,47691,50311,53586,58480,61823,63360,63811,60738,63981,65382,65050,64929,63511,61951,61414,61204,59063,56722,54672
2016,6,27,50782,48594,47657,47057,46888,47431,50386,53518,58429,62013,63514,64012,61000,64283,65558,64990,64725,63008,61258,61028,60898,59025,56807,54922
2016,6,28,50937,48670,47938,47228,47109,47941,50628,53845,58798,62326,64070,64742,61639,65044,65842,65401,65229,64045,62531,62266,62251,60164,57420,55236
2016,6,29,51267,49195,48071,47381,47294,48047,50699,54062,59159,62984,64892,65816,62749,66150,67390,66667,66114,64069,62506,62140,61758,59543,57152,55401
2016,6,30,51395,49301,48132,47242,47034,47340,48771,50536,53963,56952,58944,59230,56866,57692,57736,56597,55547,54346,54305,54612,55163,54122,52588,50979
2016,7,1,47755,45630,44258,43403,43145,43073,44181,44624,45816,47524,49164,49719,49596,50391,50413,50280,50302,50358,50714,51725,53160,52345,50769,48429
2016,7,2,45156,43167,42224,41867,42138,43161,46309,50904,56896,61164,63327,63884,61048,64216,65642,65181,65094,63832,62020,61583,61282,59458,57001,55467
2016,7,3,51185,48781,47731,46949,46920,47468,50238,53558,58864,62409,64286,64916,61857,65037,66433,66023,66115,64812,63397,62979,62688,60260,57687,55893
2016,7,4,51782,49555,48432,47708,47430,47896,50669,54419,59816,63841,65693,66162,63002,66201,67858,67500,66895,64706,62837,62544,62499,60601,57934,56127
2016,7,5,51989,49714,48653,47835,47709,48412,51265,55009,60621,64456,65930,66024,62652,65256,66378,66100,65867,64702,63521,63037,62204,60155,57851,56178
2016,7,6,52086,49864,48883,48074,47862,48523,51266,54980,60109,63878,65413,65286,61967,64619,65582,65067,64627,63132,61570,61111,60586,58797,56822,55132
2016,7,7,51379,49134,47837,47040,46648,46813,48225,49483,52699,55616,57526,57899,55669,57363,57816,57090,56312,54779,54244,54625,55741,54765,52993,51707
2016,7,8,48247,46272,44817,43968,43763,43287,44122,44778,46067,48436,50661,51441,51287,52332,52411,52234,52085,51956,52189,52817,54057,53115,51060,48821
2016,7,9,45409,43350,42263,41995,42087,43197,46508,51167,58013,62734,65067,66087,63040,66871,68677,68676,68751,67380,65442,64816,64250,61602,58645,56742
2016,7,10,52261,49899,48927,48038,47959,48561,51298,55302,61122,65331,67185,67533,64068,67008,67961,67027,66677,65277,63948,63547,62741,60345,57755,55998
2016,7,11,51981,49731,48813,48275,48219,48698,51641,55643,61150,64876,66438,66669,63481,66538,67862,67450,67250,65582,63559,62818,62551,60718,58171,56295
2016,7,12,52100,49908,48558,47883,47879,48399,50958,54647,60154,63769,65227,65831,62757,66270,67740,67388,67321,66347,65349,65206,64542,62093,59422,57284
2016,7,13,53023,50614,49435,48675,48424,48774,51402,55123,60838,64829,67101,67736,64602,67520,68543,68224,68095,66629,65021,64559,64304,61922,59257,57172
2016,7,14,53018,50744,49251,48327,48139,48006,49385,51223,54773,57571,59603,59922,57673,59236,59307,58362,57385,55897,55835,56397,56610,55285,53611,52192
2016,7,15,49176,46964,45647,44849,44576,44693,45679,46355,47409,49259,50785,51350,51221,51790,51735,51471,51253,51532,52219,53018,53714,52879,51736,49628
2016,7,16,45962,43843,42815,42345,42662,43722,47080,51362,57366,61383,63169,63374,59992,63226,64442,64190,64249,63082,62055,61790,61693,59744,57484,55800
2016,7,17,51579,49202,48027,47441,47445,48114,50920,54513,59576,62981,64507,64850,61722,65114,66197,65796,65837,64677,63574,63429,62982,60883,58328,56367
2016,7,18,52207,50105,48861,48168,48091,48677,51451,55274,60873,64813,66921,67474,64060,67743,68952,68304,68135,66680,65124,64770,64236,62060,59540,57396
2016,7,19,53000,50863,49702,48843,48790,49302,52021,55808,60908,64584,66409,66513,63278,66625,67871,67303,66916,65782,64495,64439,63934,61542,58802,56883
2016,7,20,52612,50332,49002,48124,48035,48672,51339,54909,61077,65350,67379,67853,64643,67676,69021,68476,68320,66643,64874,64527,64452,62091,59446,57445
2016,7,21,52963,50456,49151,47850,47485,47541,49035,51135,55288,58909,61367,62274,60313,61893,62512,61714,60781,59212,58666,59306,59917,58418,56365,54637
2016,7,22,50975,48395,46996,46027,45691,45494,46505,47440,48997,51243,53331,54276,54323,55720,55780,55590,55586,55319,55709,56707,57900,56714,54701,51970
2016,7,23,48340,45984,44631,43980,44254,45325,48437,53557,61309,66996,69700,70724,67464,70652,72595,72480,72479,70377,68550,68163,67541,64656,61430,59001
2016,7,24,54556,52038,50603,49641,49481,49956,52628,56842,63833,68765,71252,71660,68595,71542,72913,72394,72579,71387,69311,68677,68337,65647,62285,59563
2016,7,25,54872,52263,50768,49908,49556,49899,52575,56718,63620,68732,71417,71906,69012,71928,72784,72275,72069,70905,69118,68672,68473,65782,62499,59862
2016,7,26,55262,52575,50963,50118,49857,50082,52610,56855,63832,69227,71877,72312,69483,72242,72630,72280,72200,71448,69526,68879,68826,66192,63043,60642
2016,7,27,55921,52925,51195,50181,49869,50280,52790,56908,64177,69136,72110,72704,69670,72128,72399,71688,71163,70349,68372,67769,67854,65523,62232,59826
2016,7,28,55457,52840,51164,49948,49537,49479,50667,52677,56861,60651,63247,64267,62888,64302,64680,63942,63086,61880,61165,61546,62626,61045,58506,56545
2016,7,29,52882,50153,48535,47524,46833,46543,47428,49012,51426,54364,56831,57870,58104,59180,59456,59282,59013,58770,59014,59714,60779,59320,57157,54172
2016,7,30,50366,48022,46773,45766,45292,45944,48477,52844,59988,64863,66885,68075,66095,68570,69856,69705,69719,68341,66532,66068,65920,63342,60545,57986
2016,7,31,53682,50860,49083,48035,47672,47862,50412,54410,60899,65771,68494,69544,67603,69797,70763,70155,69452,68213,66290,66224,66077,63518,60431,58100
2016,8,1,54058,50991,48989,47803,47201,47488,49543,53039,58787,63521,66517,67572,66085,67933,68525,68099,67665,66696,65051,65086,65196,62759,59507,56796
2016,8,2,52886,50171,48278,46931,46301,46503,48669,52313,57603,61770,64427,65804,64731,66707,67314,67087,67294,66436,64667,64938,65092,62807,60041,57633
2016,8,3,50893,47979,46133,45096,44808,45010,46828,50278,54999,58971,61476,62482,61276,63312,63936,63533,63510,62794,61265,61331,61877,59883,57220,55108
2016,8,4,51506,48634,46705,45492,44792,44770,45917,48048,51334,54740,57500,58759,58338,59174,59539,59083,58531,58230,57863,58628,59636,57953,55775,53768
2016,8,5,49706,47254,45492,44601,44320,44001,44976,46105,48220,51516,54692,56048,56672,57890,58134,58017,58047,58183,58422,59374,60530,59165,56608,53469
2016,8,6,52261,49853,47997,46954,46805,47396,50392,55626,63897,70500,73703,74182,71279,73459,74291,73720,73729,72600,71844,71738,71229,68460,64997,62276
2016,8,7,57845,54786,52900,51518,51028,51266,53649,57739,64759,69872,71886,72632,69830,72804,73653,73008,73096,71893,70948,70691,70214,67381,63788,60795
2016,8,8,56180,53644,52241,51226,51002,51011,52907,56614,63299,68062,69909,71104,68661,71571,72497,72288,72110,71107,69624,69793,69287,66415,62996,60448
2016,8,9,56322,53852,51959,50846,50499,50921,53351,57440,64701,69723,71691,72886,70217,72742,72940,72389,71991,71200,69982,70163,69308,66283,63115,60798
2016,8,10,56551,53890,52320,51221,51055,51507,53794,57834,64229,68897,70256,70288,66590,68808,69340,68408,67951,66736,65602,65630,65116,62654,59930,58051
2016,8,11,53951,51775,50395,49666,49604,49927,50625,52132,56065,59902,62185,63233,61556,63088,63524,63039,61937,60469,59901,61032,61456,59629,57192,55597
2016,8,12,52172,49725,48147,47070,46717,46609,47265,48452,50416,52820,55015,55699,55781,56390,56330,55856,55815,55804,56495,57835,57960,56535,54272,51608
2016,8,13,48038,45836,44722,44387,44463,45163,47713,52368,59798,65108,67456,67973,64970,67825,69090,68868,68801,67760,66403,66332,65167,62353,59390,57225
2016,8,14,53117,50449,48977,48215,48137,48457,50517,54337,60711,65076,67299,67794,64888,67963,69018,68421,68201,67179,65913,65963,64492,61721,58940,57303
2016,8,15,53600,51405,50159,49047,48596,48631,49753,51510,55141,58822,61414,62387,60706,62010,62356,61766,61211,59906,59647,60725,61012,59295,57036,54493
2016,8,16,50721,48647,47371,46786,46724,47065,49756,54091,61118,65986,68159,68658,65450,68375,69481,68754,68650,67624,65899,66151,65282,62612,59473,57276
2016,8,17,53074,50717,49400,48469,48296,48795,51114,55000,61564,66343,68930,69590,66646,69819,71135,70672,70371,69145,67148,67377,66601,63741,60595,58550
2016,8,18,54319,51721,50146,48995,48474,48675,49661,51880,56150,59866,62806,63768,62003,63527,63672,62686,61556,59902,59942,60957,61071,59217,56864,55066
2016,8,19,51428,48910,47242,45953,45511,45539,46150,47565,49932,52733,55145,56076,56452,57662,57638,56953,56547,56385,56961,58837,59360,57563,55166,52395
2016,8,20,48641,46431,45069,44126,44246,45245,48625,53844,61821,67243,69694,70168,66915,70001,71059,70322,70143,68794,67362,67387,65986,63191,60252,58139
2016,8,21,53813,51339,50040,49200,49003,49542,51972,56285,62826,67468,69344,69910,66682,69724,70992,70461,70244,69147,67542,67843,66192,63198,59984,57755
2016,8,22,53505,51089,49654,48675,48649,49145,51370,54981,60871,64708,66037,65747,62439,65021,65676,65282,65082,63776,62518,63036,61839,59844,57315,55488
2016,8,23,51456,49358,48279,47434,47420,48219,50691,54507,60040,63438,64604,64540,61174,63863,64960,64808,64562,63565,62383,62863,61819,59295,56982,55360
2016,8,24,51377,49317,48270,47446,47393,47992,50419,53844,59021,61988,63296,63321,60311,62854,63708,63213,63046,62033,61420,61851,60779,58727,56479,55003
2016,8,25,51571,49406,48212,47211,47107,47356,48426,50111,53608,56760,58923,59789,58180,60030,60599,60011,58952,57351,56795,58527,58523,56589,54464,52900
2016,8,26,49457,47392,46016,45008,44435,44682,45382,46316,48196,50723,53035,54049,54214,55661,55960,55669,55853,55775,56081,57978,58068,56262,53822,51187
2016,8,27,47518,45388,44067,43292,43532,44665,47776,52768,60949,66330,68618,69526,66604,69937,71046,70548,70391,68715,67099,67180,65277,62444,59283,57086
2016,8,28,52941,50381,49105,48259,48049,48520,50707,54073,60008,64075,65363,64920,61879,64430,65715,65384,65021,63816,62572,62787,61074,58740,56180,54446
2016,8,29,50847,48735,47635,47043,46911,47604,50281,54328,60515,65008,66885,67226,64538,67655,68780,68581,68265,66874,65313,66109,64659,62320,59165,56834
2016,8,30,52824,50533,49116,48436,48304,48971,51454,55591,61084,64850,65840,65544,62056,64058,64651,64144,63713,62543,61487,61691,60396,57946,55776,54209
2016,8,31,50347,48222,47167,46467,46371,47010,49550,52945,58049,61573,63242,63532,60459,63577,64788,64374,64120,62739,61280,62105,61022,58702,56406,54449
2016,9,1,50748,48777,47379,46450,46277,46832,47884,49237,52342,55266,57274,58067,56304,57945,58196,57434,56388,54945,54774,56400,56134,54496,52626,51229
2016,9,2,48075,46025,44712,43851,43560,43726,44290,45077,46235,48183,50102,51083,51127,52040,52236,52050,51934,52224,52795,54602,54379,52969,51255,48876
2016,9,3,45614,43595,42579,42185,42410,43715,46682,51561,58018,62697,65068,65906,62980,66308,67693,67366,67084,65453,64334,64989,63052,60255,57428,55346
2016,9,4,51227,49451,48294,47553,47654,48554,50852,54908,60592,64044,65349,65409,61773,65124,66324,65980,66147,65074,63931,64330,62334,60020,57438,55594
2016,9,5,51830,49816,48685,47984,48014,48832,51170,54606,59671,63322,64574,64958,61383,64597,65566,65103,64827,62959,61473,62379,60977,58759,56302,54614
2016,9,6,50621,48651,47556,46938,46943,47834,49987,53277,58153,61082,62632,62662,59270,62654,64096,63924,63986,62633,61582,62558,60683,58475,55891,54182
2016,9,7,50275,48512,47391,46896,46919,47814,50328,53488,58088,61025,62751,63518,60312,63656,64860,64223,63985,62786,62033,62563,60954,58875,56412,54883
2016,9,8,51401,49325,48123,47277,46932,47288,48277,49711,52894,55090,56635,56953,54822,56430,56836,56019,55018,53430,53807,55267,54719,53423,52011,50902
2016,9,9,47772,45700,44654,43854,43712,44173,44644,45206,46264,47784,49040,49307,48900,49732,49908,49881,49773,49842,51000,52607,52182,51309,50240,48130
2016,9,10,44804,43036,42040,41810,42115,43532,46344,50671,56467,59948,61571,62023,58785,62056,63382,63367,63351,61950,61367,62129,60284,58016,55846,54133
